file_path	xpath	value	space_before_paren	space_after_paren
../../data/manuscripts/tei/326.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1537.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/71.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/71.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1091.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/249.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/249.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/272.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/272.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/911.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/519.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1424.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1435.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1399.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/612.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1476.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/796.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1544.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1389.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1467.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1357.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/781.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1176.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/562.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/123.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/123.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1251.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/967.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1401.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1472.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/821.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/960.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1155.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1446.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/217.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/217.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/161.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/161.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1523.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1386.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/986.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1526.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/328.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1529.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/121.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/121.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/169.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/169.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/214.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/214.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1342.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/410.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1409.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1033.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/209.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/209.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/296.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1168.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1086.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/307.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1543.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1533.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/360.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/196.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/196.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1210.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/204.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/204.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/89.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/89.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/8.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/8.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/457.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/154.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	Federal German Ministry for Education and Research(Bundesministerium für Bildung und Forschung)	False	False
../../data/manuscripts/tei/154.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	Award for Research Cooperation and Highest Excellence in Science (ARCHES) – Minerva Stiftung	True	False
../../data/manuscripts/tei/1248.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1545.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1162.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/595.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/670.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/302.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/536.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/510.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/987.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/635.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/238.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/238.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/243.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/243.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/132.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/132.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/580.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1390.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/53.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/53.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/508.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/809.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1195.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1494.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1519.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/500.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/634.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/338.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/332.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1331.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1022.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/35.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/35.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/769.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/74.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/74.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1208.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/109.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/109.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/178.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/178.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/555.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1003.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/734.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/783.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/27.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/27.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/949.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1016.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1471.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/206.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/206.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1279.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1093.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/207.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/207.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/1340.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1238.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/605.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/639.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/1129.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1439.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/1284.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	"ERC: European Research
                    Council (Europäischer Forschungsrat)"	True	False
../../data/manuscripts/tei/359.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder	ERC: European Research Council(Europäischer Forschungsrat)	False	False
../../data/manuscripts/tei/114.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
../../data/manuscripts/tei/114.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[2]	"Award for Research Cooperation and Highest Excellence in Science
                        (ARCHES) – Minerva Stiftung"	True	False
../../data/manuscripts/tei/14.xml	/tei:TEI/tei:teiHeader/tei:fileDesc/tei:titleStmt/tei:funder[1]	"Federal German Ministry for Education
                    and Research ( Bundesministerium für Bildung
                    und Forschung)"	True	True
